underlying,contract,type,strike,expiration,date,open,high,low,close,volume,vwap,transactions
AAPL,O:AAPL260529C00297500,call,297.5,2026-05-29,2026-05-28,12.9,14.5,12.38,13.75,59,13.4715,35
AAPL,O:AAPL260529C00297500,call,297.5,2026-05-29,2026-05-29,15.93,17.1,12.38,15.19,179,14.1445,37
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-11,3.45,3.8,2.7,3.4,3097,3.2219,696
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-12,3.45,4.1,3.31,3.85,13828,3.7606,1089
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-13,3.5,6.97,3.35,5.8,8884,5.1711,1322
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-14,5.95,6.15,4.26,5.02,3577,5.3342,770
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-15,4.63,7.43,4.28,5.66,4555,6.1501,892
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-18,5.55,5.75,2.9,3.85,12582,3.3547,726
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-19,3.55,5.2,3.04,4.16,7320,3.8807,1124
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-20,3.62,5.9,3.62,5.55,4052,4.8021,1193
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-21,4.9,7.32,4.35,6.85,4539,6.1347,840
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-22,7.55,12,7.55,10.05,2060,10.1122,501
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-26,10.4,12.2,8.47,8.85,1323,10.6804,265
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-27,10.3,13.5,9.95,11.19,1255,11.4345,223
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-28,10.33,13,9.75,12.6,1728,11.2259,327
AAPL,O:AAPL260529C00300000,call,300,2026-05-29,2026-05-29,12.47,15,9.45,12.1,2855,11.6145,324
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-11,2.4,2.85,2.26,2.59,62,2.5548,23
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-12,2.68,3.13,2.68,3,430,2.91,56
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-13,2.96,5.67,2.81,4.6,4933,5.1254,526
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-14,5,5.1,3.25,3.9,7337,3.6639,586
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-15,3.65,6,3.25,4.25,2132,5.0298,462
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-18,3.95,3.95,2.13,2.78,1586,2.8498,288
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-19,2.5,3.9,2.2,2.88,2701,2.8593,289
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-20,2.73,4.54,2.73,4.05,3522,3.6609,644
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-21,3.56,5.52,3.19,5.3,2685,4.2014,767
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-22,5.75,9.67,5.73,7.15,853,7.8601,264
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-26,8.5,9.55,6.62,6.77,205,8.3197,74
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-27,8.85,11,7.57,9.05,323,9.5099,95
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-28,8.15,10.35,7.35,9.53,2177,8.2568,426
AAPL,O:AAPL260529C00302500,call,302.5,2026-05-29,2026-05-29,10.88,12.33,7.15,9.69,371,9.0984,121
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-11,2,2.32,1.7,2.05,549,1.9019,117
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-12,2.1,2.5,2.03,2.34,855,2.2434,143
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-13,2.31,4.56,2.25,3.69,1705,3.4144,384
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-14,3.88,3.88,2.55,3.05,827,3.2801,255
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-15,2.73,4.8,2.53,3.35,1862,3.7261,541
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-18,3.31,3.31,1.55,2.02,1061,2.1331,315
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-19,1.8,2.99,1.53,2.12,1652,2.1873,434
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-20,2.04,3.4,1.95,2.92,17127,2.6406,3116
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-21,2.46,4.01,2.15,3.63,13346,3.2531,2914
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-22,4,7.63,3.96,6.05,6163,5.9514,1126
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-26,6.35,7.6,4.37,4.65,3210,6.0493,389
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-27,5.61,8.65,5.35,6.5,1476,6.9538,441
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-28,5.62,7.8,5,7.63,4313,6.0937,545
AAPL,O:AAPL260529C00305000,call,305,2026-05-29,2026-05-29,7.5,10,4.6,6.99,3910,7.2964,519
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-11,1.58,1.77,1.38,1.59,92,1.5697,45
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-12,1.53,1.92,1.53,1.78,264,1.7117,44
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-13,1.72,3.6,1.67,3.15,100,2.9939,55
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-14,3.17,3.17,2,2.34,152,2.5589,61
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-15,2.35,3.75,1.93,2.53,422,3.1396,151
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-18,2.51,2.51,1.13,1.43,362,1.4536,100
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-19,1.5,2.1,1.08,1.33,330,1.4229,89
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-20,1.38,2.3,1.36,2.01,762,1.751,204
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-21,1.57,2.73,1.5,2.46,2881,2.2914,511
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-22,2.8,5.72,2.75,4.07,3894,4.4789,928
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-26,4.04,5.55,2.79,3.04,2600,3.8189,498
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-27,2.98,6.5,2.98,4.46,5761,4.572,775
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-28,4.15,5.65,2.91,5.22,5949,4.077,741
AAPL,O:AAPL260529C00307500,call,307.5,2026-05-29,2026-05-29,5.25,7.75,2.15,4.5,3304,3.8983,519
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-11,1.37,1.4,0.96,1.24,542,1.1884,88
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-12,1.18,1.48,1.17,1.32,898,1.317,163
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-13,1.2,2.85,1.19,2.35,1667,2.1524,371
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-14,2.3,2.4,1.5,1.75,1171,2.0055,244
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-15,1.79,2.9,1.48,1.86,4981,2.5057,628
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-18,1.72,1.86,0.77,1.04,2537,0.9775,328
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-19,1,1.5,0.71,0.98,4913,0.9568,363
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-20,0.8,1.7,0.8,1.33,5682,1.2297,1001
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-21,1.07,1.81,0.95,1.6,11809,1.2917,1293
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-22,1.82,4.1,1.7,2.67,17389,2.9435,3413
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-26,1.57,3.9,1.57,1.79,21028,2.6271,3052
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-27,1.64,4.52,1.53,2.7,23009,3.1405,3910
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-28,2.42,3.5,1.36,3.01,51001,2.1711,7841
AAPL,O:AAPL260529C00310000,call,310,2026-05-29,2026-05-29,2.65,5.15,0.43,1.87,59914,1.4036,7231
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-15,1.25,2.2,1.24,1.28,812,1.6187,109
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-18,1,1.12,0.57,0.65,187,0.7213,54
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-19,0.84,1.03,0.51,0.63,1257,0.6249,92
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-20,0.69,1.15,0.6,0.84,2452,0.8731,139
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-21,0.68,1.11,0.58,1,3502,0.9459,274
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-22,1.26,2.8,1.26,1.69,14828,2.0923,2034
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-26,1.73,2.48,0.84,1,21213,1.8245,3526
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-27,0.91,2.85,0.77,1.47,53710,1.8698,8992
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-28,1.24,1.9,0.53,1.43,90022,1.0827,15550
AAPL,O:AAPL260529C00312500,call,312.5,2026-05-29,2026-05-29,1.19,2.98,0.03,0.05,169371,0.5726,19186
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-11,0.61,0.78,0.56,0.73,401,0.7065,56
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-12,0.74,0.89,0.7,0.8,503,0.7947,68
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-13,0.75,1.73,0.7,1.37,850,1.4268,155
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-14,1.5,1.5,1,1.05,288,1.1818,92
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-15,1,1.67,0.81,0.99,925,1.2659,198
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-18,0.75,0.75,0.39,0.48,354,0.5925,73
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-19,0.56,0.75,0.33,0.43,266,0.5147,74
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-20,0.28,0.78,0.28,0.54,794,0.5425,183
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-21,0.49,0.66,0.35,0.56,2321,0.5236,384
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-22,0.62,1.8,0.57,1,30597,1.2175,3198
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-26,1,1.57,0.42,0.51,24783,0.9875,3830
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-27,0.44,1.62,0.4,0.71,55257,1.0656,8826
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-28,0.56,0.87,0.19,0.54,83475,0.4983,13660
AAPL,O:AAPL260529C00315000,call,315,2026-05-29,2026-05-29,0.53,1.35,0.01,0.01,161307,0.4322,21496
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-15,0.73,1.22,0.66,0.74,112,1.0085,28
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-18,0.74,0.74,0.31,0.36,39,0.4315,15
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-19,0.38,0.51,0.25,0.28,123,0.378,31
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-20,0.4,0.45,0.27,0.36,138,0.3554,25
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-21,0.25,0.37,0.23,0.34,1111,0.3283,92
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-22,0.45,1.1,0.45,0.6,17000,0.7709,3018
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-26,0.64,0.93,0.23,0.27,5026,0.6039,1136
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-27,0.24,0.84,0.18,0.31,16169,0.5017,2977
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-28,0.24,0.35,0.07,0.19,36759,0.1499,2857
AAPL,O:AAPL260529C00317500,call,317.5,2026-05-29,2026-05-29,0.07,0.52,0.01,0.01,55148,0.141,5274
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-11,0.63,0.69,0.55,0.6,85,0.6034,42
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-12,0.55,0.55,0.45,0.45,195,0.4911,31
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-13,0.42,0.42,0.32,0.34,191,0.3817,38
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-14,0.33,0.34,0.27,0.28,55,0.2956,21
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-15,0.33,0.33,0.2,0.2,306,0.2679,47
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-18,0.2,0.24,0.17,0.19,145,0.2166,33
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-19,0.2,0.2,0.12,0.12,55,0.1407,18
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-20,0.12,0.12,0.09,0.09,57,0.0944,13
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-21,0.09,0.09,0.03,0.05,335,0.0543,25
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-22,0.03,0.04,0.01,0.03,232,0.0231,28
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-26,0.01,0.06,0.01,0.01,72,0.0117,20
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-27,0.02,0.02,0.01,0.01,41,0.0149,8
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-28,0.01,0.01,0.01,0.01,4,0.01,3
AAPL,O:AAPL260529P00265000,put,265,2026-05-29,2026-05-29,0.04,0.04,0.01,0.01,11,0.0127,3
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-11,0.79,0.82,0.63,0.74,139,0.7255,45
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-12,0.58,0.58,0.55,0.55,5,0.566,4
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-13,0.49,0.5,0.36,0.36,33,0.4561,6
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-14,0.38,0.38,0.32,0.34,13,0.3523,9
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-15,0.27,0.27,0.27,0.27,6,0.27,1
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-18,0.24,0.29,0.23,0.23,6,0.2633,6
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-19,0.2,0.2,0.15,0.15,9,0.1733,6
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-20,0.12,0.12,0.1,0.1,9,0.1167,5
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-21,0.07,0.07,0.07,0.07,3,0.07,2
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-22,0.03,0.03,0.03,0.03,23,0.03,3
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-26,0.03,0.03,0.01,0.01,16,0.0163,6
AAPL,O:AAPL260529P00267500,put,267.5,2026-05-29,2026-05-29,0.01,0.01,0.01,0.01,5,0.01,1
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-11,0.92,1.04,0.76,0.85,314,0.9561,81
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-12,0.76,0.78,0.64,0.65,1018,0.7338,174
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-13,0.67,0.67,0.44,0.45,361,0.5528,68
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-14,0.38,0.54,0.37,0.39,132,0.4621,36
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-15,0.42,0.43,0.27,0.28,192,0.3186,55
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-18,0.27,0.36,0.24,0.27,601,0.2816,99
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-19,0.24,0.24,0.17,0.17,2116,0.1998,157
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-20,0.15,0.15,0.11,0.11,256,0.1387,61
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-21,0.11,0.11,0.04,0.07,320,0.0734,37
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-22,0.06,0.06,0.03,0.03,208,0.0349,33
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-26,2.21,2.21,0.01,0.01,35,0.0783,16
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-27,0.02,0.02,0.01,0.01,86,0.0138,17
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-28,0.02,0.03,0.01,0.01,181,0.0223,18
AAPL,O:AAPL260529P00270000,put,270,2026-05-29,2026-05-29,0.01,0.04,0.01,0.01,15,0.03,6
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-11,1.19,1.22,0.96,1.08,76,1.0999,63
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-12,0.88,0.88,0.77,0.81,1535,0.8093,80
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-13,0.67,0.71,0.52,0.53,51,0.6767,21
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-14,0.5,0.5,0.48,0.48,102,0.4804,10
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-15,0.38,0.39,0.33,0.34,55,0.3507,8
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-18,0.29,0.4,0.28,0.4,21,0.3519,14
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-19,0.28,0.28,0.22,0.23,5,0.236,4
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-20,0.19,0.19,0.19,0.19,1,0.19,1
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-21,0.1,0.12,0.08,0.08,25,0.0992,9
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-22,0.05,0.05,0.03,0.04,166,0.0463,32
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-26,0.04,0.05,0.01,0.02,108,0.0208,22
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-27,0.03,0.03,0.01,0.01,49,0.012,11
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-28,0.03,0.03,0.01,0.01,23,0.017,3
AAPL,O:AAPL260529P00272500,put,272.5,2026-05-29,2026-05-29,0.01,0.01,0.01,0.01,1,0.01,1
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-11,1.31,1.55,1.13,1.41,242,1.319,74
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-12,1.15,1.15,0.95,0.95,400,1.0337,44
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-13,0.81,0.88,0.62,0.62,2816,0.6442,74
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-14,0.62,0.8,0.55,0.57,198,0.6702,45
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-15,0.67,0.67,0.34,0.39,168,0.408,57
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-18,0.36,0.55,0.35,0.39,437,0.4543,85
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-19,0.4,0.4,0.24,0.24,100,0.3024,55
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-20,0.32,0.32,0.14,0.17,347,0.205,57
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-21,0.23,0.23,0.09,0.13,133,0.1168,38
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-22,0.17,0.17,0.04,0.04,468,0.0583,43
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-26,0.03,0.03,0.01,0.01,300,0.0216,34
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-27,0.02,0.02,0.01,0.02,88,0.0127,14
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-28,0.05,0.05,0.01,0.01,174,0.0113,24
AAPL,O:AAPL260529P00275000,put,275,2026-05-29,2026-05-29,0.01,0.03,0.01,0.01,24,0.0183,11
AAPL,O:AAPL260529P00277500,put,277.5,2026-05-29,2026-05-11,1.92,1.92,1.47,1.69,82,1.6246,44
